48,4158.801317214966,1304963,285.796875
60,4167.544603347778,1309081,336.625
47,4237.719297409058,1300492,294.0
50,4244.243383407593,1305384,289.8125
46,4307.442665100098,1297284,298.03125
49,4333.269834518433,1305091,288.0234375
42,4255.200386047363,1286988,287.6015625
45,4297.082424163818,1294054,278.4296875
41,4236.711025238037,1285039,268.296875
44,4322.7245807647705,1292133,285.6171875
40,4240.392446517944,1284419,263.2265625
43,4301.084041595459,1288917,270.6015625
39,4145.070314407349,1257073,255.71875
36,4024.937629699707,1219129,282.234375
90,30588.1245136261,9632172,663.625
35,3694.9446201324463,1091374,266.84375
38,4228.466510772705,1240750,270.96875
34,3700.0317573547363,1048918,253.4765625
37,4351.605415344238,1224409,274.0
30,664.2227172851562,169790,193.9296875
29,668.2169437408447,169461,212.8828125
33,2609.135866165161,728112,242.5859375
28,660.7975959777832,169259,187.375
32,674.8549938201904,170517,215.7265625
27,658.5168838500977,168940,182.28125
31,669.1737174987793,170105,199.578125
26,658.564567565918,168734,205.7734375
24,656.5065383911133,168437,201.453125
25,657.9468250274658,168516,184.5703125
23,642.6002979278564,165276,194.234375
21,627.6798248291016,161514,153.734375
22,633.756160736084,163400,187.3203125
20,617.642879486084,160935,173.0234375
18,530.4431915283203,139408,152.890625
17,369.57573890686035,96987,109.21875
16,95.29685974121094,20595,103.6953125
19,556.2093257904053,144651,160.6015625
15,92.42725372314453,20311,112.0859375
12,90.76142311096191,19905,47.09375
14,91.34054183959961,20138,58.5546875
11,77.08406448364258,18052,68.828125
13,88.9885425567627,19959,87.984375
10,74.1424560546875,17494,61.6796875
6,10.571002960205078,1966,28.5
5,7.043600082397461,1419,22.015625
4,2.1240711212158203,173,15.4921875
3,1.0790824890136719,139,9.7734375
2,0.22411346435546875,8,5.0703125
1,0.018358230590820312,0,0.5859375
9,52.69813537597656,12270,54.6953125
8,13.282537460327148,2165,35.7265625
7,11.003255844116211,2007,35.3671875
80,31654.521465301514,9605461,585.2734375
70,28728.938341140747,9089184,582.171875
140,205981.78267478943,68318365,1832.9609375
200,211013.30828666687,69750347,2372.498046875
120,29168.036460876465,9670709,871.796875
100,29186.86079978943,9659907,714.0
180,201518.81098747253,69682817,2108.4921875
160,199171.06866836548,69612803,2027.296875
500,1401514.8119926453,497004951,12040.7421875
400,1384087.2602462769,496868885,9046.15625
300,1381149.3813991547,495743983,7315.6328125
