N,time
41,1
41,1
41,255
41,1
41,15
41,1
41,127
41,1
41,1
41,63
41,1
41,1
41,1
41,1
41,9215
41,1
41,53247
41,127
41,1
41,127
41,1
41,1
41,31
41,255
41,1
41,1
41,1
41,15
41,1
41,63
41,1
41,127
41,8191
41,1
41,127
41,1
41,127
41,1
41,52223
41,1
41,1
41,1
41,1
41,1
41,1
41,127
41,1
41,127
41,1
41,127
41,1
41,1
41,255
41,1
41,63
41,1
41,7167
41,255
41,1
41,127
41,1
41,1
41,50175
41,1
41,1
41,1
41,63
41,1
41,63
41,1
41,127
41,1
41,127
41,1
41,7
41,63
41,6143
41,1
41,50175
41,127
41,1
41,1
41,31
41,1
41,1
41,1
41,1
41,127
41,1
41,1
41,1
41,1
41,1
41,63
41,1
41,1
41,5119
41,1
41,51199
41,1
41,1
41,1
41,1
41,1
41,1
41,63
41,1
41,1
41,1
41,1
41,1
41,127
41,1
41,127
41,5119
41,1
41,49151
41,1
41,127
41,1
41,1
41,1
41,255
41,1
41,1
41,1
41,127
41,1
41,127
41,1
41,127
41,1
41,1
41,1
41,5119
41,1
41,49151
41,127
41,1
41,15
41,1
41,1
41,127
41,31
41,1
41,1
41,15
41,127
41,1
41,31
41,127
42,1
42,127
42,255
42,14335
42,63
42,34815
42,7
42,1
42,255
42,1
42,63
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,15
42,13311
42,1
42,15
42,1
42,34815
42,1
42,7
42,1
42,1
42,1
42,31
42,1
42,63
42,1
42,1
42,1
42,1
42,127
42,13311
42,63
42,31
42,1
42,34815
42,1
42,127
42,1
42,1
42,1
42,1
42,1
42,127
42,31
42,1
42,63
42,1
42,63
42,1
42,1
42,255
42,1
42,12287
42,1
42,1
42,3
42,1
42,1
42,33791
42,1
42,1
42,1
42,1
42,1
42,1
42,255
42,1
42,15
42,1
42,1
42,127
42,1
42,12287
42,127
42,1
42,63
42,1
42,63
42,31743
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,11263
42,1
42,1
42,1
42,1
42,255
42,28671
42,1
42,127
42,1
42,1
42,1
42,127
42,1
42,127
42,1
42,255
42,127
42,10239
42,1
42,1
42,1
42,1
42,1
42,29695
42,255
42,1
42,1
42,1
42,1
42,3
42,127
42,1
42,63
42,63
42,127
42,1
42,1
42,511
42,1
42,9215
42,1
42,29695
42,1
42,127
42,1
42,1
42,255
42,1
42,127
42,1
42,127
42,1
42,31
42,1
42,255
42,1
42,1
42,255
42,255
42,8191
42,1
42,29695
42,1
42,1
42,1
42,1
42,1
42,1
42,127
42,1
42,127
42,1
42,31
42,1
42,1
42,1
42,1
42,1
42,127
42,8191
42,1
42,27647
42,1
42,15
42,1
42,63
42,1
42,31
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,255
42,7167
42,1
42,26623
42,1
42,255
42,1
42,1
42,1
42,1
42,63
42,1
42,127
42,1
42,31
42,1
42,1
42,1
42,63
42,1
42,1
42,1
42,1
42,6143
42,1
42,25599
42,1
42,63
42,1
42,31
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,255
42,1
42,63
42,5119
42,1
42,1
42,1
42,1
42,1
42,25599
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,127
42,1
42,63
42,1
42,1
42,255
42,1
42,31
42,1
42,127
42,1
42,1
42,1
42,3071
42,1
42,23551
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,127
42,1
42,31
42,31
42,31
42,63
42,7
42,127
42,2047
42,1
42,23551
42,1
42,1
42,1
42,1
42,1
42,1
42,15
42,1
42,1
42,1
42,1
42,63
42,63
42,1
42,127
42,1
42,1
42,2047
42,255
42,23551
42,1
42,1
42,1
42,1
42,1
42,1
42,127
42,1
42,127
42,1
42,31
42,31
42,127
42,3
42,127
42,1023
42,1
42,63
42,1
42,22527
42,127
42,48127
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,63
42,1
42,1
42,63
42,1
42,1023
42,127
42,1
42,1
42,23551
42,1
42,49151
42,1
42,1
42,1
42,1
42,1
42,1
42,127
42,1
42,127
42,31
42,7
42,1023
42,63
42,1
42,1
42,22527
42,1
42,48127
42,1
42,1
42,1
42,1
42,1
42,1
42,15
42,1
42,1
42,1
42,63
42,63
42,1
42,1023
42,7
42,1
42,1
42,22527
42,1
42,47103
42,1
42,63
42,1
42,63
42,1
42,3
42,1
42,1
42,127
42,1
42,63
42,1023
42,1
42,15
42,1
42,22527
42,1
42,47103
42,7
42,63
42,1
42,1
42,1
42,1
42,31
42,1
42,127
42,1
42,1
42,1
42,127
42,1023
42,127
42,1
42,1
42,22527
42,1
42,46079
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,127
42,1
42,127
42,1023
42,63
42,1
42,31
42,22527
42,1
42,44031
42,1
42,127
42,1
42,1
42,1
42,1
42,1
42,63
42,1
42,127
42,1
42,1
42,1
42,255
42,1
42,511
42,31
42,1
42,127
42,22527
42,1
42,44031
42,127
42,1
42,63
42,1
42,31
42,1
42,1
42,31
42,1
42,63
42,1
42,1
42,15
42,255
42,255
42,1
42,63
42,22527
42,1
42,44031
42,31
42,1
42,127
42,1
42,127
42,1
42,1
42,1
42,127
42,1
42,127
42,31
42,1
42,63
42,127
42,1
42,1
42,21503
42,1
42,41983
42,1
42,127
42,1
42,255
42,1
42,1
42,1
42,63
42,1
42,63
42,1
42,1
42,127
42,7
42,127
42,1
42,63
42,21503
42,1
42,43007
42,63
42,1
42,127
42,1
42,31
42,1
42,31
42,1
42,127
42,1
42,255
42,1
42,3
42,63
42,127
42,21503
42,1
42,37887
42,1
42,3071
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,127
42,7
42,1
42,21503
42,1
42,37887
42,127
42,1023
42,1
42,1
42,1
42,1
42,1
42,127
42,1
42,3
42,1
42,1
42,255
42,1
42,15
42,21503
42,1
42,37887
42,255
42,255
42,1
42,1
42,1
42,1
42,31
42,1
42,15
42,1
42,127
42,1
42,63
42,1
42,1
42,1
42,127
42,255
42,1
42,20479
42,1
42,36863
42,1
42,127
42,1
42,127
42,31
42,63
42,1
42,127
42,127
42,1
42,63
42,1
42,255
42,255
42,127
42,255
42,1
42,17407
42,1
42,2047
42,1
42,36863
42,1
42,63
42,127
42,1
42,255
42,1
42,127
42,1
42,63
42,1
42,1
42,1
42,1
42,15
42,127
42,1
42,1
42,127
42,1
42,17407
42,31
42,1023
42,1
42,36863
42,63
42,63
42,1
42,1
42,255
42,1
42,127
42,1
42,15
42,31
42,63
42,15
42,1
42,17407
42,1
42,1023
42,1
42,36863
42,1
42,63
42,1
42,63
42,1
42,31
42,7
42,127
42,1
42,1
42,127
42,31
42,1
42,127
42,17407
42,63
42,1023
42,1
42,36863
42,127
42,1
42,1
42,63
42,127
42,1
42,1
42,1
42,1
42,63
42,127
42,1
42,63
42,63
42,17407
42,31
42,1023
42,1
42,35839
42,1
42,7
42,1
42,31
42,1
42,1
42,1
42,15
42,127
42,1
42,1
42,1
42,1
42,63
42,1
42,17407
42,1
42,255
42,1
42,31
42,1
42,35839
42,127
42,1
42,63
42,1
42,1
42,1
42,1
42,1
42,255
42,1
42,1
42,255
42,1
42,7
42,1
42,16383
42,255
42,127
42,63
42,1
42,31
42,35839
42,1
42,1
42,127
42,1
42,127
42,1
42,1
42,1
42,255
42,1
42,127
42,1
42,1
42,16383
42,63
42,63
42,1
42,1
42,127
42,15
42,1
42,35839
42,1
42,1
42,63
42,1
42,255
42,1
42,255
42,31
42,31
42,15359
42,1
42,63
42,1
42,255
42,127
42,1
42,7
42,1
42,1
42,63
42,63
42,34815
42,1
42,63
42,1
42,1
42,63
42,255
42,63
42,15359
42,63
42,1
42,7
42,127
42,127
42,1
42,7
42,1
42,31
42,31
42,1
42,34815
42,15
42,7
42,63
42,255
42,7
42,15359
42,1
42,1
42,127
42,1
42,127
42,1
42,127
42,1
42,1
42,1
42,63
42,34815
42,63
42,1
42,63
42,127
43,1
43,1
43,1
43,36863
43,127
43,1023
43,1
43,63
43,1
43,31
43,1
43,1
43,127
43,1
43,1
43,1
43,1
43,1
43,127
43,1
43,255
43,35839
43,1
43,31
43,1
43,15
43,1
43,15
43,63
43,1
43,1
43,127
43,1
43,63
43,1
43,63
43,31
43,1
43,63
43,63
43,1
43,35839
43,127
43,1
43,63
43,1
43,1
43,1
43,15
43,1
43,127
43,1
43,127
43,1
43,1
43,1
43,63
43,1
43,255
43,1
43,1
43,32767
43,1
43,127
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,127
43,1
43,255
43,1
43,25599
43,1
43,4095
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,63
43,1
43,1
43,1
43,1
43,255
43,1
43,25599
43,1
43,255
43,1
43,255
43,1
43,511
43,1
43,255
43,1
43,255
43,1
43,127
43,1
43,31
43,1
43,255
43,3
43,25599
43,31
43,127
43,255
43,1
43,63
43,63
43,1
43,63
43,31
43,255
43,127
43,127
43,127
43,1
43,31
43,1
43,1
43,127
43,31
43,25599
43,31
43,127
43,127
43,1
43,255
43,1
43,31
43,1
43,63
43,255
43,63
43,1
43,1
43,1
43,31
43,1
43,1
43,1
43,63
43,24575
43,1
43,1
43,1
43,127
43,1
43,15
43,127
43,1
43,63
43,1
43,255
43,127
43,127
43,1
43,255
43,1
43,127
43,255
43,1
43,23551
43,1
43,1
43,127
43,1
43,7
43,1
43,1
43,1
43,1
43,1
43,1
43,127
43,31
43,1
43,1
43,1
43,1
43,127
43,255
43,19455
43,1
43,255
43,1
43,255
43,1
43,63
43,1
43,1023
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,31
43,1
43,1
43,18431
43,1
43,31
43,1
43,127
43,255
43,127
43,127
43,127
43,127
43,1
43,1
43,255
43,1
43,1
43,127
43,1
43,31
43,18431
43,1
43,1
43,3
43,127
43,63
43,1
43,1
43,1
43,3
43,1
43,1
43,1
43,63
43,1
43,255
43,1
43,1
43,1
43,63
43,17407
43,1
43,1
43,1
43,1
43,1
43,1
43,127
43,1
43,127
43,1
43,127
43,1
43,31
43,1
43,31
43,1
43,127
43,255
43,1
43,127
43,1
43,1
43,1
43,255
43,1
43,14335
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,127
43,1
43,1
43,255
43,63
43,127
43,63
43,1
43,1
43,127
43,63
43,13311
43,1
43,52223
43,1
43,63
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,31
43,127
43,1
43,63
43,31
43,127
43,127
43,12287
43,1
43,54271
43,1
43,31
43,1
43,63
43,1
43,1
43,63
43,1
43,127
43,127
43,63
43,1
43,31
43,127
43,127
43,12287
43,1
43,55295
43,1
43,15
43,63
43,1
43,31
43,31
43,1
43,15
43,127
43,1
43,1
43,127
43,63
43,3
43,255
43,1
43,1
43,12287
43,1
43,55295
43,31
43,1
43,1
43,1
43,63
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,15
43,1
43,7
43,255
43,31
43,10239
43,1
43,1
43,1
43,63
43,1
43,1
43,1
43,255
43,1
43,55295
43,127
43,1
43,127
43,63
43,63
43,127
43,63
43,10239
43,63
43,1
43,127
43,1
43,127
43,1
43,1
43,127
43,1
43,54271
43,1
43,1023
43,127
43,1
43,1
43,1
43,1
43,127
43,1
43,10239
43,127
43,1
43,1
43,1
43,127
43,1
43,1
43,1
43,1
43,54271
43,127
43,1023
43,127
43,1
43,127
43,127
43,63
43,9215
43,1
43,1
43,127
43,54271
43,63
43,255
43,1
43,127
43,1
43,63
43,1
43,63
43,127
43,1
43,1
43,127
43,1
43,127
43,1
43,127
43,9215
43,1
43,1
43,56319
43,255
43,127
43,1
43,1
43,127
43,1
43,7
43,63
43,63
43,31
43,127
43,1
43,1
43,1
43,63
43,9215
43,1
43,7
43,127
43,56319
43,63
43,1
43,1
43,1
43,127
43,1
43,15
43,1
43,255
43,1
43,127
43,127
43,1
43,255
43,1
43,8191
43,1
43,1
43,1
43,1
43,1
43,56319
43,127
43,1
43,127
43,1
43,31
43,1
43,15
43,1
43,63
43,1
43,1
43,255
43,63
43,7167
43,1
43,15
43,1
43,1
43,1
43,54271
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,127
43,1
43,1023
43,1
43,5119
43,1
43,1
43,1
43,1
43,1
43,1
43,15
43,1
43,1
43,1
43,1
43,54271
43,1
43,255
43,1
43,1
43,63
43,255
43,1
43,255
43,63
43,4095
43,1
43,1
43,255
43,1
43,53247
43,1
43,1
43,1
43,1
43,1
43,255
43,1
43,63
43,127
43,255
43,127
43,127
43,4095
43,63
43,1
43,1
43,53247
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,31
43,255
43,63
43,4095
43,63
43,63
43,255
43,51199
43,1
43,127
43,1
43,1
43,1
43,127
43,1
43,1
43,1
43,1
43,255
43,127
43,127
43,255
43,1
43,3071
43,1
43,1
43,255
43,127
43,1
43,51199
43,255
43,1
43,1
43,1
43,127
43,1
43,63
43,1
43,1
43,255
43,31
43,255
43,63
43,3071
43,63
43,1
43,127
43,1
43,1
43,1
43,1
43,50175
43,1
43,63
43,1
43,1
43,1
43,1
43,1
43,1
43,63
43,255
43,127
43,3071
43,127
43,1
43,1
43,3
43,31
43,1
43,1
43,49151
43,1
43,255
43,1
43,63
43,1
43,1
43,255
43,127
43,127
43,3071
43,127
43,1
43,127
43,1
43,1
43,1
43,127
43,49151
43,1
43,127
43,127
43,1
43,63
43,1
43,63
43,1
43,1
43,255
43,1
43,1
43,1
43,2047
43,1
43,48127
43,1
43,1
43,1
43,1
43,1
43,1
43,255
43,1
43,63
43,1
43,127
43,1
43,1
43,1
43,63
43,1
43,15
43,255
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,48127
43,1
43,7
43,1
43,1
43,1
43,1
43,255
43,1
43,63
43,127
43,1023
43,47103
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,127
43,1
43,1
43,1
43,1
43,127
43,63
43,1
43,1
43,46079
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,255
43,1
43,63
43,1
43,63
43,36863
43,1
43,6143
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,127
43,127
43,63
43,31
43,36863
43,255
43,4095
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,3
43,127
43,1
43,36863
43,127
43,2047
43,1
43,1
43,1
43,127
43,1
43,1
43,1
43,63
43,1
43,1
43,1
43,1
43,127
43,1
43,15
43,36863
43,1
43,2047
43,31
43,1
43,1
43,63
43,1
43,1
43,7
43,63
43,7
43,1
43,15
43,1
43,1
43,1
44,127
44,1
44,1
44,1
44,1
44,21503
44,15
44,1
44,1
44,1
44,127
44,1
44,1
44,30719
44,63
44,1
44,1
44,30719
44,1
44,15
44,1
44,1
44,127
44,1
44,1
44,20479
44,1
44,30719
44,31
44,1
44,127
44,30719
44,31
44,63
44,1
44,1
44,1
44,1
44,1
44,1
44,63
44,127
44,63
44,20479
44,1
44,31743
44,1
44,127
44,1
44,28671
44,1
44,7
44,1
44,127
44,1
44,255
44,1
44,255
44,127
44,1
44,1
44,63
44,1
44,19455
44,1
44,31743
44,1
44,1
44,1
44,29695
44,31
44,1
44,127
44,1
44,1
44,1
44,255
44,1
44,255
44,1
44,1
44,1
44,15
44,19455
44,1
44,30719
44,1
44,127
44,1
44,1
44,1
44,63
44,1
44,1
44,1
44,28671
44,1
44,31
44,1
44,31
44,127
44,18431
44,1
44,127
44,1
44,30719
44,127
44,1
44,63
44,1
44,15
44,1
44,1
44,1
44,1
44,29695
44,31
44,1
44,63
44,1
44,1
44,18431
44,1
44,1
44,1
44,28671
44,1
44,1
44,1
44,127
44,1
44,63
44,1
44,1
44,1
44,1
44,1
44,1
44,63
44,29695
44,1
44,1
44,1
44,17407
44,1
44,28671
44,127
44,1
44,1
44,1
44,1
44,1
44,7
44,1
44,63
44,1
44,127
44,1
44,1
44,31743
44,127
44,255
44,1
44,127
44,1
44,15359
44,1
44,28671
44,1
44,30719
44,1
44,37887
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,255
44,15
44,127
44,1
44,14335
44,1
44,28671
44,1
44,32767
44,1
44,36863
44,1
44,31
44,1
44,15
44,1
44,63
44,1
44,1
44,1
44,1
44,127
44,127
44,31
44,14335
44,1
44,28671
44,1
44,32767
44,1
44,1
44,1
44,37887
44,63
44,1
44,1
44,1
44,1
44,1
44,255
44,127
44,63
44,13311
44,1
44,28671
44,127
44,33791
44,15
44,1
44,1
44,36863
44,1
44,127
44,1
44,31
44,1
44,1
44,1
44,1
44,1
44,255
44,63
44,13311
44,1
44,29695
44,31
44,1
44,1
44,32767
44,255
44,36863
44,1
44,1
44,127
44,1
44,31
44,1
44,127
44,1
44,1
44,1
44,63
44,13311
44,1
44,29695
44,1
44,1
44,63
44,30719
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,36863
44,1
44,31
44,255
44,255
44,1
44,1
44,1
44,12287
44,1
44,28671
44,1
44,1
44,1
44,29695
44,1
44,37887
44,63
44,1
44,1
44,1
44,1
44,1
44,1
44,255
44,127
44,1
44,31
44,255
44,1
44,11263
44,1
44,27647
44,1
44,1
44,1
44,29695
44,1
44,38911
44,1
44,63
44,1
44,31
44,1
44,1
44,127
44,1
44,63
44,127
44,127
44,11263
44,1
44,27647
44,1
44,29695
44,1
44,39935
44,31
44,1
44,1
44,1
44,1
44,1
44,255
44,1
44,63
44,127
44,127
44,11263
44,1
44,27647
44,1
44,29695
44,1
44,38911
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,127
44,127
44,63
44,11263
44,1
44,26623
44,1
44,29695
44,1
44,37887
44,1
44,1
44,1
44,63
44,1
44,127
44,1
44,1
44,255
44,63
44,127
44,11263
44,1
44,25599
44,1
44,1
44,1
44,31
44,1
44,29695
44,1
44,37887
44,63
44,1
44,1
44,1
44,15
44,1
44,1
44,127
44,63
44,11263
44,1
44,25599
44,127
44,1
44,15
44,1
44,1
44,29695
44,1
44,1
44,1
44,37887
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,11263
44,1
44,25599
44,63
44,1
44,127
44,1
44,127
44,29695
44,63
44,1
44,1
44,36863
44,1
44,127
44,1
44,63
44,127
44,10239
44,1
44,24575
44,1
44,28671
44,1
44,1
44,63
44,36863
44,127
44,1
44,63
44,1
44,31
44,1
44,1
44,1
44,1
44,1
44,1
44,255
44,1
44,9215
44,1
44,24575
44,1
44,29695
44,1
44,1
44,1
44,35839
44,1
44,127
44,1
44,255
44,1
44,1
44,1
44,1
44,1
44,1
44,127
44,9215
44,1
44,24575
44,1
44,30719
44,31
44,1
44,1
44,36863
44,63
44,1
44,15
44,127
44,127
44,1
44,63
44,1
44,255
44,9215
44,1
44,23551
44,1
44,30719
44,127
44,35839
44,1
44,1
44,1
44,1
44,1
44,1
44,63
44,1
44,255
44,1
44,63
44,1
44,1
44,1
44,1
44,8191
44,1
44,22527
44,1
44,31743
44,1
44,34815
44,1
44,127
44,1
44,63
44,1
44,1
44,1
44,1
44,1
44,1
44,255
44,511
44,1
44,7167
44,1
44,23551
44,1
44,31743
44,1
44,127
44,1
44,127
44,1
44,34815
44,1
44,63
44,1
44,63
44,1
44,1
44,1
44,511
44,127
44,6143
44,22527
44,1
44,1
44,31743
44,1
44,1
44,1
44,1
44,1
44,34815
44,1
44,1
44,127
44,1
44,63
44,1
44,1
44,255
44,127
44,5119
44,1
44,127
44,1
44,1
44,1
44,1
44,1
44,22527
44,1
44,32767
44,63
44,31
44,31
44,1
44,1
44,34815
44,1
44,1
44,127
44,5119
44,63
44,1
44,15
44,1
44,1
44,1
44,1
44,22527
44,1
44,33791
44,1
44,1
44,15
44,1
44,31
44,34815
44,255
44,4095
44,127
44,21503
44,1
44,32767
44,1
44,1
44,1
44,1
44,127
44,32767
44,1
44,511
44,1
44,127
44,1
44,127
44,1
44,1
44,1
44,4095
44,1
44,23551
44,1
44,32767
44,1
44,1
44,1
44,1
44,1
44,33791
44,255
44,1
44,1
44,1
44,255
44,1
44,31
44,1
44,1
44,127
44,1
44,1
44,1
44,3071
44,1
44,23551
44,1
44,32767
44,1
44,32767
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,127
44,1
44,127
44,255
44,1
44,2047
44,1
44,23551
44,1
44,32767
44,1
44,32767
44,1
44,31
44,1
44,63
44,1
44,1
44,127
44,1
44,31
44,255
44,255
44,255
44,1
44,127
44,1
44,127
44,1
44,23551
44,1
44,31743
44,1
44,32767
44,63
44,1
44,1
44,1
44,1
44,1
44,127
44,127
44,63
44,15
44,1
44,127
44,63
44,31
44,63
44,127
44,1
44,24575
44,1
44,31743
44,1
44,32767
44,1
44,1
44,127
44,255
44,127
44,31
44,1
44,31
44,127
44,1
44,63
44,127
44,1
44,23551
44,1
44,30719
44,1
44,31743
44,1
44,1
44,1
44,1
44,1
44,127
44,31
44,127
44,63
44,1
44,7
44,31
44,255
44,1
44,31
44,22527
44,1
44,1
44,1
44,1
44,1
44,30719
44,1
44,31743
44,1
44,1
44,1
44,127
44,63
44,1
44,127
44,1
44,1
44,31
44,63
44,22527
44,127
44,1
44,63
44,1
44,1
44,30719
44,1
44,31743
44,127
44,31
44,31
44,1
44,63
44,31
44,31
44,63
44,1
44,22527
44,127
44,1
44,1
44,1
44,31
44,30719
44,255
44,31743
44,1
44,1
44,1
44,1
44,63
44,63
44,63
44,1
44,127
44,1
44,127
44,21503
44,1
44,255
44,1
44,1
44,31
44,30719
44,1
44,1
44,1
44,30719
44,255
44,1
44,1
44,1
44,127
44,1
44,63
44,21503
44,127
44,127
44,63
44,1
44,1
44,30719
44,1
44,31
44,1
44,29695
44,1
44,127
44,1
44,1
44,63
44,1
44,1
44,1
44,63
44,21503
44,127
44,255
44,63
44,63
44,1
44,30719
44,1
44,1
44,1
44,30719
44,1
44,1
45,1
45,5119
45,1
45,1
45,1
45,1
45,1
45,36863
45,1
45,1
45,1
45,1
45,1
45,1
45,127
45,1
45,1
45,1
45,127
45,1
45,1
45,4095
45,1
45,255
45,1
45,35839
45,1
45,127
45,1
45,127
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,255
45,1
45,3071
45,1
45,63
45,1
45,1
45,255
45,35839
45,1
45,1
45,1
45,1
45,1
45,1
45,127
45,1
45,63
45,1
45,1
45,1
45,63
45,255
45,1
45,127
45,1
45,2047
45,1
45,63
45,63
45,7
45,127
45,1
45,1
45,34815
45,1
45,1
45,1
45,1
45,127
45,255
45,127
45,31
45,127
45,2047
45,1
45,1
45,1
45,31
45,7
45,127
45,1
45,33791
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,255
45,1
45,127
45,63
45,2047
45,31
45,1
45,31
45,1
45,127
45,1
45,1
45,31743
45,1
45,127
45,1
45,127
45,1
45,1
45,1
45,1
45,15
45,127
45,127
45,1023
45,127
45,30719
45,1
45,1
45,1
45,1
45,1
45,1
45,63
45,1
45,127
45,1
45,3
45,1
45,127
45,127
45,1
45,1023
45,127
45,31743
45,1
45,1
45,1
45,57343
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,127
45,127
45,255
45,1
45,127
45,1
45,29695
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,59391
45,1
45,1
45,1
45,1
45,15
45,255
45,127
45,1
45,63
45,29695
45,1
45,59391
45,1
45,1
45,1
45,1
45,1
45,1
45,127
45,1
45,1
45,1
45,127
45,127
45,127
45,1
45,63
45,29695
45,1
45,58367
45,1
45,31
45,1
45,1
45,1
45,127
45,1
45,1
45,1
45,127
45,1
45,31
45,1
45,127
45,127
45,1
45,127
45,29695
45,1
45,58367
45,255
45,1
45,63
45,1
45,127
45,1
45,63
45,1
45,127
45,1
45,63
45,1
45,1
45,1
45,1
45,63
45,63
45,3
45,1
45,28671
45,1
45,127
45,1
45,57343
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,127
45,63
45,63
45,63
45,1
45,27647
45,1
45,127
45,1
45,127
45,63
45,127
45,1
45,56319
45,1
45,1
45,1
45,1
45,1
45,63
45,1
45,1
45,1
45,15
45,1
45,27647
45,63
45,31
45,127
45,1
45,127
45,127
45,1
45,56319
45,15
45,1
45,7
45,1
45,15
45,1
45,31
45,127
45,27647
45,63
45,1
45,1
45,63
45,1
45,255
45,127
45,63
45,54271
45,1
45,1
45,1
45,127
45,1
45,1
45,1
45,1
45,1
45,63
45,1
45,27647
45,1
45,1
45,127
45,1
45,15
45,1
45,1
45,1
45,63
45,54271
45,127
45,1
45,1
45,1
45,127
45,1
45,1
45,1
45,31
45,26623
45,1
45,1
45,1
45,52223
45,1
45,1
45,1
45,127
45,1
45,31
45,1
45,1
45,1
45,1
45,1
45,1
45,31
45,26623
45,127
45,1
45,1
45,54271
45,127
45,1
45,1
45,1
45,63
45,1
45,31
45,1
45,15
45,1
45,1
45,1
45,1
45,7
45,1
45,25599
45,1
45,1
45,127
45,54271
45,1
45,1
45,1
45,1
45,63
45,1
45,31
45,1
45,63
45,1
45,1
45,1
45,63
45,1
45,1
45,1
45,1
45,24575
45,1
45,55295
45,1
45,1
45,63
45,15
45,1
45,1
45,15
45,1
45,1
45,1
45,127
45,1
45,1
45,1
45,127
45,23551
45,1
45,54271
45,1
45,15
45,1
45,31
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,63
45,1
45,1
45,255
45,1
45,22527
45,1
45,54271
45,1
45,1
45,1
45,1
45,1
45,1
45,63
45,1
45,1
45,1
45,15
45,1
45,127
45,1
45,1
45,127
45,3
45,255
45,1
45,21503
45,1
45,1
45,1
45,52223
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,127
45,255
45,63
45,1
45,20479
45,1
45,50175
45,1
45,63
45,1
45,31
45,1
45,127
45,1
45,1
45,1
45,1
45,255
45,1
45,31
45,255
45,31
45,19455
45,1
45,50175
45,1
45,1
45,1
45,1
45,1
45,1
45,63
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,63
45,255
45,127
45,19455
45,1
45,48127
45,1
45,1
45,1
45,1
45,1
45,63
45,1
45,63
45,1
45,1
45,1
45,1
45,255
45,255
45,1
45,1
45,1
45,18431
45,1
45,63
45,1
45,48127
45,63
45,1
45,1
45,1
45,1
45,1
45,63
45,1
45,127
45,1
45,1
45,255
45,127
45,1
45,1
45,17407
45,1
45,1
45,1
45,1
45,1
45,1
45,127
45,1
45,1
45,47103
45,1
45,1
45,1
45,1
45,1
45,1
45,255
45,1
45,127
45,16383
45,1
45,1
45,1
45,45055
45,1
45,127
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,255
45,127
45,1
45,16383
45,63
45,1
45,1
45,46079
45,1
45,1
45,1
45,1
45,1
45,1
45,255
45,1
45,63
45,1
45,31
45,1
45,1
45,255
45,63
45,255
45,1
45,15359
45,1
45,1
45,127
45,1
45,127
45,44031
45,1
45,1023
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,31
45,255
45,127
45,14335
45,1
45,127
45,1
45,1
45,31
45,1
45,63
45,1
45,127
45,44031
45,255
45,127
45,1
45,1
45,255
45,127
45,127
45,14335
