N,time
20,1
20,1
20,1
20,1
20,1
20,1
20,1
20,31
20,1
20,1
20,1
20,1
20,1
20,1
20,1
20,1
20,1
20,1
20,1
20,1023
20,63
20,1
20,1
20,1
20,1
20,1
20,1
20,1
20,2047
20,127
20,1
20,1
20,1
20,1
20,1
20,1
20,1
20,1023
20,1
20,1
20,1
20,1
20,1
20,1
20,1
20,1
20,1
20,1
20,1
20,1023
20,1
20,1
20,1
20,1023
20,1
20,1
20,1
20,1
20,1
20,127
20,2047
20,1
20,1
20,1
20,1
20,1
20,2047
20,127
20,1
20,1
20,1
20,1
20,1
20,1
20,1
20,127
20,1023
20,1
20,1
20,1
20,1
20,1
20,1
20,1
20,1
20,63
20,63
20,1
20,1
20,1
20,1
20,1
20,1
20,1
20,1
20,1
20,511
20,1
20,1
20,1
20,1
20,1
20,1
20,1
20,1
20,1
20,1023
20,511
20,1
20,1
20,1
20,1
20,1
20,1
20,1
20,1
20,1023
20,1023
20,1
20,1
20,1
20,1
20,1
20,1
20,1
20,1
20,1
20,1023
20,1
20,1
20,1
20,1
20,1
20,1
21,1
21,1
21,1
21,127
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1023
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,255
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,15
21,2047
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,2047
21,1023
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,63
21,127
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,127
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,127
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,127
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,127
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,255
21,1
21,1
21,1
21,1
21,1
21,1
21,1023
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1023
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1023
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,127
21,511
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,31
21,1
21,1
21,1
21,1
21,1
21,63
21,1
21,1
21,1
21,1
21,31
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,2047
21,1
21,1
21,1
21,1
21,1
21,1
21,1
22,1
22,1
22,1
22,1
22,1
22,1023
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1023
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,255
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1023
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1023
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,63
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,255
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,511
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1023
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1023
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,63
22,1
22,3071
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,63
22,31
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1023
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1023
22,1
22,2047
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,7
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,7
22,1023
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1023
22,1023
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,511
22,63
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,127
22,127
22,511
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,255
22,63
22,1
22,1
22,31
22,1
22,1
22,1
22,1
22,1
22,255
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
22,63
22,1023
22,1
22,1
22,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,3071
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,127
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,63
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,15
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,15
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1023
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,255
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,15
23,255
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,255
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,31
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,63
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,127
24,2047
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,127
24,1
24,63
24,1
24,1
24,1
24,1
24,1
24,1
24,127
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,511
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1023
24,1023
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,127
24,63
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,127
24,1023
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,15
24,255
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,127
24,1023
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,511
24,7
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,15
24,511
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1023
24,1023
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1023
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,15
24,63
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,31
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,127
24,1
24,1
24,1
24,1
24,31
24,1
24,1
24,1
24,1
24,1023
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,255
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,127
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1023
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,63
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1023
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1
24,1023
24,1
24,1
25,1
25,1
25,31
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,63
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,2047
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,127
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1023
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,255
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,31
25,1
25,63
25,3071
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,511
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1023
25,1
25,1
25,1
25,1
25,255
25,1
25,1
25,1
25,1
25,1023
25,1
25,1
25,1
25,1
25,31
25,1
25,1
25,1
25,1
25,1023
25,1
25,2047
25,1
25,1
25,1
25,1
25,1
25,1
25,127
25,1
25,1023
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,31
25,31
25,15
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,63
25,1
25,15
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,511
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,3
25,1023
25,1
25,1
25,1
25,1
25,1
25,2047
25,1023
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,31
25,511
25,63
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,63
25,1
25,127
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,127
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,255
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,1
25,127
25,1
25,1
25,1
25,1
25,1
25,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,63
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
26,1
