N,time
30,1
30,1
30,127
30,1
30,127
30,1
30,1
30,63
30,63
30,63
30,63
30,1
30,127
30,1
30,63
30,1
30,1
30,127
30,255
30,1
30,255
30,1
30,1
30,1
30,63
30,1
30,15
30,1
30,255
30,1
30,127
30,1
30,63
30,1
30,63
30,3
30,255
30,127
30,127
30,63
30,511
30,1
30,127
30,1
30,63
30,1
30,127
30,1
30,1
30,255
30,255
30,127
30,1
30,31
30,1
30,1
30,127
30,1
30,255
30,1
30,1
30,1
30,1
30,1
30,127
30,1
30,1
30,7
30,1
30,1
30,31
30,1
30,255
30,127
30,1023
30,15
30,63
30,127
30,127
30,1
30,1
30,511
30,1
30,127
30,1
30,31
30,127
30,1
30,127
30,1
30,63
30,1
30,127
30,1
30,1
30,1
30,255
30,1
30,127
30,1
30,1023
30,1
30,63
30,7
30,63
30,1
30,127
30,15
30,15
30,127
30,63
30,1
30,127
30,127
30,127
30,1
30,127
30,1
30,1
30,1
30,255
30,1
30,7
30,1
30,15
30,1
30,63
30,1
30,63
30,1
30,31
30,1
30,127
30,1
30,3
30,1
30,255
30,1
30,127
30,1
30,1
30,1
30,63
30,1
30,1
30,1
30,31
30,1
30,127
30,1
30,1
30,1
30,63
30,1
30,1
30,1
30,31
30,127
30,127
30,1
30,1023
30,127
30,1
30,15
30,127
30,1
30,255
30,255
30,1
30,31
30,1
30,127
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,255
30,1
30,15
30,1
30,1
30,255
30,1
30,63
30,127
30,3
30,127
30,3071
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,127
30,1
30,255
30,127
30,255
30,1
30,127
30,1
30,31
30,1
30,15
30,1
30,1
30,1
30,1
30,1
30,1
30,1
31,127
31,31
31,7
31,31
31,1
31,63
31,1
31,15
31,1
31,63
31,1
31,127
31,127
31,1
31,1
31,7
31,127
31,1
31,255
31,1
31,1
31,1
31,1
31,1
31,31
31,1
31,1
31,1
31,1
31,1
31,127
31,1
31,31
31,1
31,63
31,1
31,1
31,1
31,127
31,1
31,127
31,1
31,127
31,1
31,127
31,1
31,127
31,1
31,127
31,1
31,15
31,15
31,1
31,1
31,1
31,1
31,127
31,1
31,63
31,63
31,255
31,1
31,63
31,31
31,1
31,127
31,1
31,127
31,1
31,63
31,255
31,127
31,127
31,1
31,127
31,1
31,15
31,1
31,1
31,1
31,1
31,1
31,63
31,1
31,31
31,1
31,127
31,1
31,127
31,1
31,255
31,127
31,255
31,63
31,1
31,1
31,63
31,1
31,15
31,1
31,255
31,1
31,1
31,1
31,15
31,1
31,1
31,127
31,31
31,127
31,1
31,1
31,1
31,127
31,127
31,1
31,255
31,127
31,255
31,127
31,1
31,63
31,31
31,1
31,1
31,63
31,1
31,1
31,63
31,1
31,127
31,1
31,1
31,1
31,63
31,1
31,63
31,63
31,255
31,127
31,1
31,1
31,511
31,1
31,255
31,31
31,127
31,15
31,1
31,127
31,255
31,255
31,1
31,63
31,1
31,1
31,1
31,15
31,1
31,1
31,127
31,255
31,127
31,127
31,127
31,1
31,15
31,1
31,255
31,1
31,2047
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,63
31,1
31,127
31,31
31,7
31,1
31,63
31,3
31,1
31,127
31,255
31,1
31,127
31,1
31,127
31,1
31,255
31,1
31,255
31,1
31,1
31,1
31,127
31,1
31,1
31,1
31,31
31,63
31,1
31,1
31,255
31,127
31,63
31,127
31,127
31,1
31,127
31,127
31,255
31,127
31,511
31,1
31,63
31,15
31,127
31,127
31,63
31,1
31,255
31,1
31,1
31,1
31,255
31,1
31,127
31,1
31,1
31,1
31,1
31,1
31,1
31,255
31,127
31,1
31,127
31,127
31,255
31,1
31,1
31,127
31,127
31,1
31,15
31,127
31,1
31,255
31,1
31,1
31,63
31,1
31,1
31,1
31,255
31,1
31,255
31,1
31,127
31,1
31,15
31,31
31,127
31,1
31,63
31,1
31,1
31,1
31,2047
31,1
31,1
31,1
31,127
31,127
31,63
31,63
31,127
31,1
31,15
31,1
31,127
31,1
31,127
31,1
31,31
31,31
31,63
31,255
31,1
31,63
31,1
31,63
31,127
31,1
31,63
31,1
31,1
31,127
31,31
31,63
31,127
31,1
31,1
31,63
31,63
31,63
31,63
31,1
31,63
31,127
31,127
31,1
31,1
31,1
31,1
31,31
31,31
31,1
31,255
31,1
31,127
31,1
31,63
31,1
31,127
31,1
31,255
31,1
31,127
31,1
31,255
31,1
31,1
31,127
31,1
31,63
31,1
31,63
31,127
31,63
31,127
31,1
31,15
31,31
31,15
31,255
31,511
31,1
31,63
31,127
31,511
31,1
31,1023
31,63
31,255
31,1
31,127
31,1
31,63
31,1
31,255
31,127
31,1
31,63
31,31
31,1
31,255
31,255
31,255
31,1
31,1
31,1
31,127
31,1
31,127
31,1
31,63
31,1
31,63
31,1
31,127
31,127
31,255
31,255
31,1
31,1
31,1
31,63
31,255
31,255
31,1
31,1
31,1
31,1
31,63
31,31
31,1
31,1
31,1
31,1
31,1
31,63
31,255
31,1
31,1023
31,63
31,1023
31,1
31,1
31,1
31,1
31,1
31,255
31,1
31,31
31,31
31,31
31,63
31,7
31,31
31,1
31,63
31,127
31,255
31,15
31,1
31,1
31,1
31,3
31,1
31,127
31,1
31,1
31,1
31,127
31,1
31,1
31,1
31,127
31,1
31,63
31,1
31,127
31,1
31,255
31,1
31,15
31,1
31,63
31,1
31,127
31,1
31,63
31,31
31,1
31,31
31,3071
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,127
31,1
31,255
31,255
31,1
31,127
31,1
31,127
31,1
31,63
31,1
31,1
31,1
31,127
31,1
31,127
31,1
31,63
31,1
31,127
31,63
31,3
31,7
31,1
31,63
31,127
31,127
31,1
31,1
31,1
31,127
31,255
31,1
31,15
31,1
31,1
31,1
31,1
31,255
31,1
31,31
31,63
31,1
31,1
31,255
31,1
31,31
31,1
31,127
31,1
31,2047
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,127
31,1
31,63
31,1
31,63
31,1
31,127
31,63
31,31
31,1
31,63
31,127
31,255
31,1
31,15
31,1
31,127
31,1
31,255
31,1
31,63
31,31
31,31
31,127
31,15
31,1
31,127
31,1
31,1
31,63
31,255
31,127
31,15
31,1
31,15
31,63
31,63
31,63
31,127
31,1
31,63
31,1
31,1
31,1
31,63
31,1
31,127
31,1
31,1
31,127
31,255
31,1
31,511
31,1
31,63
31,1
31,255
31,1
31,1
31,1
31,63
31,7
31,31
31,7
31,127
31,7
31,1
31,63
31,31
31,1
31,255
31,1
31,127
31,255
31,127
31,1
31,63
31,127
32,1
32,1
32,127
32,1
32,31
32,1
32,255
32,1
32,1
32,63
32,15
32,255
32,15
32,63
32,31
32,63
32,255
32,1
32,63
32,1
32,1023
32,1
32,15
32,127
32,255
32,1
32,1
32,63
32,63
32,1
32,63
32,1
32,3
32,127
32,127
32,1
32,1
32,1
32,1
32,1
32,1
32,127
32,1
32,1
32,1
32,15
32,127
32,1
32,255
32,127
32,127
32,1
32,63
32,1
32,7
32,1
32,63
32,1
32,127
32,1
32,1
32,1
32,255
32,127
32,63
32,1
32,63
32,1
32,31
32,1
32,3
32,1
32,1
32,63
32,127
32,15
32,63
32,31
32,31
32,63
32,127
32,255
32,127
32,1
32,1
32,63
32,1
32,1
32,31
32,1
32,1
32,1
32,255
32,1
32,127
32,1
32,63
32,63
32,127
32,1
32,127
32,1
32,127
32,15
32,1
32,127
32,255
32,31
32,31
32,3
32,1023
32,1
32,1
32,1
32,63
32,63
32,1
32,1
32,1
32,1
32,1
32,1
32,63
32,1
32,15
32,1
32,255
32,127
32,127
32,15
32,1
32,255
32,1
32,63
32,1
32,1
32,63
32,1
32,15
32,31
32,1
32,127
32,1
32,63
32,1
32,31
32,63
32,1
32,255
32,1
32,127
32,1
32,127
32,1
32,1
32,1
32,63
32,1
32,31
32,1
32,1023
32,1
32,31
32,127
32,255
32,1
32,31
32,31
32,31
32,1
32,31
32,1
32,1
32,1
32,63
32,63
32,1
32,1
32,1
32,1
32,63
32,1
32,31
32,1
32,127
32,1
32,1
32,127
32,31
32,31
32,127
32,127
32,31
32,31
32,1
32,63
32,7
32,31
32,63
32,1
32,1
32,1
32,1
32,15
32,1
32,63
32,15
32,1
32,255
32,1
32,127
32,1
32,127
32,1
32,1
32,1
32,15
32,1
32,63
32,1
32,1
32,63
32,63
32,1
32,255
32,127
32,255
32,1
32,1
32,127
32,63
32,63
32,63
32,1
32,127
32,1
32,63
32,1
32,127
32,1
32,1
32,255
32,1
32,127
32,255
32,127
32,127
32,1
32,127
32,1
32,127
32,1
32,63
32,31
32,127
32,1
32,1
32,1
32,127
32,1
32,1
32,1
32,63
32,255
32,1
32,31
32,1
32,1
32,63
32,15
32,1
32,31
32,1
32,255
32,1
32,15
32,1
32,3
32,63
32,1
32,127
32,1
32,1023
32,1
32,7
32,1
32,127
32,15
32,1023
32,1
32,63
32,1
32,1
32,31
32,1
32,127
32,1
32,1
32,1
32,1
32,255
32,63
32,1023
32,1
32,127
32,1
32,63
32,1
32,127
32,1
32,127
32,1
32,63
32,31
32,127
32,1
32,1
32,1
32,1
32,63
32,1
32,1
32,255
32,127
32,1
32,63
32,1
32,1
32,63
32,1
32,15
32,15
32,1
32,1
32,127
32,1
32,31
32,63
32,127
32,1
32,255
32,1
32,1
32,1
32,31
32,1
32,1
32,31
32,1
32,1
32,127
32,1
32,255
32,255
32,1
32,127
32,1
32,1
32,1
32,127
32,1
32,127
32,1
32,1
32,1
32,3
32,31
32,1
32,127
32,1
32,63
32,127
32,63
32,127
32,2047
32,1
32,1
32,1
32,1
32,1
32,1
32,1
32,255
32,127
32,1
32,63
32,63
32,1
32,255
32,1
32,15
32,1
32,7
32,127
32,1
32,1
32,3
32,1
32,1
32,1
32,63
32,127
32,511
32,1
32,1
32,127
32,127
32,1
32,31
32,1
32,127
32,1
32,1
32,15
32,7
32,1
32,63
32,127
32,1
32,1
32,1
32,1
32,255
32,1
32,31
32,1
32,31
32,31
32,127
32,1
32,15
32,127
32,63
32,1
32,1
32,1
32,1
32,1
32,127
32,1
32,255
32,63
32,63
32,31
32,1
32,1
32,127
32,1
32,31
32,1
32,255
32,1
32,63
32,1
32,1
32,1
32,63
32,1
32,63
32,127
32,127
32,1
32,1
32,127
32,255
32,127
32,63
32,7
32,15
32,63
32,63
32,127
32,255
32,63
32,255
32,1
32,255
32,1
32,127
32,1
32,1
32,1
32,127
32,1
32,255
32,1
32,255
32,1
32,1
32,1
32,127
32,1
32,255
32,1
32,255
32,1
32,255
32,1
32,127
32,1
32,127
32,1
32,127
32,1
32,255
32,1
32,63
32,127
32,1023
32,31
32,127
32,255
32,255
32,1
32,15
32,31
32,1
32,1
32,1
32,1
32,1
32,1
32,31
32,127
32,15
32,127
32,127
32,1
32,255
32,127
32,1
32,127
32,1
32,1
32,63
32,63
32,511
32,1
32,127
32,1
32,1
32,255
32,127
32,1
32,127
32,1
32,1
32,63
32,63
32,1
32,127
32,1
32,1
32,7
32,31
32,127
32,31
32,15
32,1
32,1
32,511
32,1
32,31
32,31
32,15
32,1
32,127
32,1
32,1
32,31
32,1
32,7
32,63
32,1
32,127
32,1
32,31
32,1
32,15
32,63
32,1
32,1
32,255
32,127
32,15
32,15
32,127
32,1
32,15
32,63
32,31
32,63
32,255
32,127
32,127
32,1
32,127
32,1
32,127
32,1
32,127
32,255
32,255
32,1
32,1
32,31
32,63
32,1
32,63
32,1
32,127
32,127
32,255
32,1
32,1
32,1
32,63
32,63
32,63
32,1
32,127
32,1
32,63
32,31
32,1
32,127
32,31
32,1
32,127
32,1
32,255
32,1
32,63
32,1
32,127
32,127
32,127
32,1
32,1
32,1
33,1
33,1
33,63
33,63
33,3
33,127
33,1
33,1
33,1
33,127
33,7
33,127
33,1
33,1
33,1
33,255
33,127
33,1
33,31
33,255
33,255
33,1
33,7
33,1
33,31
33,31
33,63
33,1
33,127
33,1
33,1
33,31
33,31
33,1
33,63
33,63
33,1
33,255
33,1
33,255
33,1
33,1
33,31
33,1
33,63
33,1
33,31
33,63
33,63
33,127
33,15
33,15
33,31
33,63
33,1
33,7
33,31
33,63
33,1023
33,1
33,127
33,127
33,511
33,1
33,15
33,1
33,127
33,1
33,127
33,1
33,7
33,1
33,127
33,1
33,127
33,1
33,255
33,1
33,7
33,1
33,1
33,1
33,255
33,255
33,127
33,1
33,127
33,1
33,1
33,127
33,63
33,1
33,63
33,15
33,127
33,15
33,63
33,127
33,15
33,1
33,127
33,15
33,1
33,1
33,63
33,7
33,127
33,63
33,127
33,1
33,63
33,3
33,31
33,1
33,127
33,1
33,127
33,1
33,63
33,63
33,1
33,1
33,1
33,1
33,127
33,1
33,1
33,63
33,127
33,1
33,63
33,1
33,1
33,31
33,1
33,63
33,1
33,1
33,127
33,1
33,255
33,127
33,1
33,255
33,1
33,1
33,1
33,127
33,1
33,127
33,63
33,1
33,1
33,63
33,31
33,63
33,127
33,1
33,127
33,1
33,1
33,1
33,2047
33,31
33,63
33,1
33,1
33,63
33,127
33,63
33,63
33,63
33,127
33,1
33,1
33,1
33,1
33,1
33,1
33,1
33,127
33,63
33,127
33,1
33,31
33,1
33,1
33,1
33,127
33,1
33,63
33,1
33,31
33,1
33,255
33,63
33,127
33,1
33,127
33,1
33,1
33,1
33,63
33,1
33,63
33,1
33,127
33,1
33,63
33,1
33,127
33,63
33,15
33,1
33,1
33,127
33,255
33,1
33,127
33,1
33,511
33,1
33,31
33,1
33,1
33,1
33,127
33,1
33,127
33,255
33,1
33,127
33,1
33,255
33,1
33,63
33,1
33,1
33,1
33,1
33,1
33,255
33,63
33,1
33,7
33,1
33,127
33,15
33,127
33,127
33,3071
33,127
33,1
33,31
33,1
33,1
33,1
33,1
33,1
33,1
33,1
33,1
33,31
33,127
33,7
33,7
33,127
33,1
33,255
33,1
33,127
33,1
33,127
33,1
33,2047
33,1
33,1
33,1
33,1
33,127
33,127
33,1
33,255
33,1
33,1
33,63
33,127
33,127
33,63
33,1
33,63
33,63
33,1
33,255
33,1
33,127
33,1
33,1
33,1
33,63
33,255
33,31
33,255
33,1
33,255
33,1
33,63
33,1
33,127
33,1
33,63
33,1
33,31
33,255
33,255
33,63
33,1
33,1
33,63
33,1
33,1
33,1
33,255
33,127
33,15
33,127
33,127
33,1
33,127
33,15
33,127
33,1
33,127
33,1
33,255
33,127
33,255
33,1
33,15
33,1
33,127
33,31
33,1
33,1
33,127
33,1
33,1
33,127
33,1
33,127
33,1
33,15
33,1
33,255
33,1
33,1
33,1
33,1
33,2047
33,1
33,1
33,1
33,127
33,1
33,127
33,1
33,1023
33,1
33,127
33,1
33,1023
33,255
33,1
33,1
33,1
33,1
33,1
33,1
33,1
33,1
33,127
33,1
33,1
33,15
33,127
33,1
33,127
33,1
33,127
33,1
33,1
33,1
33,127
33,1
33,1
33,1
33,31
33,1
33,1
33,1
33,1
33,1
33,15
33,1
33,127
33,1
33,127
33,1
33,63
33,63
33,63
33,1
33,63
33,1
33,63
33,1
33,127
33,1
33,31
33,1
33,127
33,1
33,7
33,1
33,255
33,1
33,63
33,1
33,63
33,1
33,1
33,15
33,31
33,127
33,63
33,1
33,15
33,63
33,31
33,7
33,1
33,1
33,15
33,31
33,1
33,127
33,127
33,1
33,63
33,15
33,1
33,1
33,1
33,1
33,255
33,1
33,31
33,1
33,127
33,1
33,63
33,63
33,63
33,1
33,127
33,1
33,15
33,255
33,255
33,127
33,31
33,1
33,127
33,127
33,1
33,63
33,31
33,127
33,3
33,1
33,1
33,1
33,127
33,1
33,31
33,1
33,1
33,1
33,255
33,255
33,63
33,1
33,1
33,1
33,511
33,1
33,255
33,1
33,3
33,1
33,1
33,127
33,1
33,127
33,1
33,63
33,1
33,127
33,1
33,1
33,1
33,127
33,1
33,127
33,1
33,63
33,63
33,1
33,1
33,15
33,3071
33,1
33,63
33,1
33,63
33,1
33,1
33,31
33,1
33,1
33,1
33,1
33,1
33,1
33,1
33,1
33,1
33,1
33,1
33,1
33,255
33,1
33,63
33,1
33,1
33,1
33,1023
33,1
33,31
33,1
33,1
33,1
33,1
33,1
33,1
33,1
33,1
33,255
33,1
33,1
33,1
33,1
33,255
33,1
33,1
33,1
33,1
33,127
33,1
33,1
33,1
33,1
33,255
33,1
33,1
33,1
33,1
33,63
33,15
33,1
33,1023
33,1
33,255
33,127
33,255
33,1
33,31
33,1
33,63
33,1
33,31
33,1
33,127
33,1
33,15
33,1
33,1
33,1
33,1
33,1
33,1
33,127
33,1
33,127
33,1
33,1
33,255
33,127
33,255
33,127
33,63
33,3
33,1
33,1
33,1
33,1
33,1
33,1
33,63
33,1
33,1
33,1
33,127
33,1
33,15
33,15
33,255
33,1
33,255
33,1
33,63
33,1
33,1023
33,1
33,1023
33,1
33,1
33,1
33,1
33,1
33,255
33,1
33,127
33,1
33,1
33,127
33,255
33,127
33,127
33,31
33,63
33,511
33,1
33,127
33,127
33,255
33,1
33,1
33,1
33,1
34,1
34,255
34,127
34,1
34,31
34,1
34,1
34,31
34,1
34,63
34,127
34,1
34,255
34,1
34,127
34,255
34,1
34,63
34,1
34,1
34,1
34,1
34,127
34,127
34,15
34,7
34,31
34,127
34,63
34,1
34,7
34,1
34,31
34,127
34,63
34,127
34,15
34,1
34,63
34,127
34,127
34,31
34,255
34,1
34,31
34,31
34,255
34,1
34,31
34,1
34,1
34,1
34,255
34,1
34,127
34,1
34,31
34,1
34,255
34,1
34,1
34,1
34,127
34,1
34,31
34,63
34,63
34,1
34,63
34,63
34,63
34,1
34,127
34,1
34,63
34,127
34,63
34,127
34,255
34,1
34,255
34,1
34,15
34,15
34,127
34,1
34,31
34,1
34,127
34,1
34,1
34,63
34,63
34,1
34,127
34,1
34,255
34,1
34,255
34,1
34,1
34,1
34,1
34,31
34,127
34,1
34,1
34,31
34,7
34,15
34,1
34,255
34,1
34,1
34,1
34,127
34,1
34,63
34,1
34,1
34,255
34,1
34,127
34,1
34,1
34,1
34,63
34,1
34,1
34,1
34,2047
34,63
34,1
34,63
34,1
34,1
34,1
34,1
34,1
34,1
34,1023
34,127
34,255
34,127
34,127
34,1
34,63
34,1
34,127
34,1
34,127
34,1
34,127
34,1
34,1
34,1
34,1
34,31
34,1
34,31
34,1
34,127
34,1
34,1
34,1
34,1
34,255
34,1
34,255
34,127
34,1
34,7
34,15
34,63
34,127
34,31
34,127
34,1
34,1
34,1
34,1
34,1
34,127
34,1
34,31
34,1
34,127
34,1
34,127
34,1
34,1
34,1
34,31
34,63
34,127
34,1
34,127
34,1
34,1
34,1
34,127
34,31
34,63
34,1
34,1
34,127
34,127
34,1
34,63
34,1
34,63
34,1
34,127
34,1
34,1
34,63
34,1
34,1
34,127
34,31
34,1
34,1
34,63
34,1
34,127
34,1
34,1023
34,127
34,63
34,255
34,511
34,1
34,1
34,63
34,127
34,1
34,31
34,1
34,1
34,1
34,127
34,1
34,15
34,127
34,127
34,255
34,1
34,255
34,255
34,1
34,255
34,127
34,1
34,31
34,511
34,1
34,31
34,63
34,63
34,1
34,1
34,1
34,7
34,127
34,255
34,1
34,127
34,1
34,63
34,63
34,63
34,255
34,1
34,1
34,1
34,15
34,255
34,1
34,255
34,1
34,127
34,1
34,255
34,1
34,255
34,1
34,127
34,1
34,255
34,1
34,1023
34,1
34,255
34,1
34,127
34,1
34,1
34,63
34,1
34,63
34,1
34,1
34,127
34,1
34,127
34,63
34,3071
34,1
34,1
34,127
34,1
34,127
34,1
34,31
34,1
34,1
34,1
34,1
34,1
34,1
34,127
34,63
34,63
34,63
34,255
34,255
34,1
34,127
34,1
34,1
34,1
34,127
34,1
34,1
34,1
34,1
34,1
34,63
34,1
34,1
34,1
34,1
34,1
34,63
34,1
34,31
34,1
34,1
34,255
34,1
34,63
34,15
34,127
34,1
34,1
34,1
34,31
34,63
34,63
34,1
34,511
34,1
34,511
34,127
34,63
34,15
34,1
34,1
34,63
34,1
34,1
34,31
34,63
34,1
34,1
34,1
34,1
34,127
34,1
34,31
34,1
34,1
34,1023
34,1
34,31
34,1
34,31
34,1
34,255
34,127
34,1
34,1
34,1
34,127
34,127
34,1
34,1
34,127
34,127
34,1
34,127
34,255
34,1
34,1
34,1
34,15
34,63
34,31
34,127
34,1
34,1
34,127
34,1023
34,1
34,63
34,1
34,255
34,1
34,127
34,1
34,127
34,1
34,1
34,127
34,63
34,1
34,31
34,127
34,127
34,1
34,127
34,1
34,127
34,1
34,127
34,1
34,127
34,1
34,63
34,63
34,1
34,1
34,63
34,1
34,127
34,1
34,31
34,1
34,255
34,1
34,1
34,1
34,63
34,31
34,63
34,1
34,127
34,127
34,1
34,1
34,127
34,1
34,63
34,1
34,31
34,63
34,1
34,1
34,1
34,127
34,127
34,63
34,255
34,255
34,255
34,127
34,127
34,1
34,127
34,1
34,1
34,1
34,15
34,31
34,1
34,63
34,127
34,1
34,63
34,1
34,127
34,15
34,255
34,31
34,511
34,15
34,255
34,1
34,1
34,1
34,127
34,1
34,1
34,1
34,1
34,63
34,127
34,1
34,127
34,1
34,15
34,63
34,63
34,1
34,127
34,1
34,127
34,1
34,1
34,1
34,1
34,1
34,63
34,1
34,63
34,1
34,31
34,1
34,63
34,63
34,1
34,7
34,63
34,1
34,1
34,1
34,31
34,127
34,1
34,1
34,1
34,127
34,1
34,3
34,1
34,1
34,255
34,1
34,31
34,63
34,1
34,1
34,255
34,255
34,1
34,7
34,1
34,127
34,127
34,1
34,1023
34,1
34,15
34,1
34,63
34,31
34,31
34,255
34,1023
34,1
34,127
34,1
34,1
34,1
34,1
34,1
34,1
34,1
34,1
34,1
34,127
34,1
34,127
34,1
34,63
34,1
34,127
34,15
34,127
34,1
34,63
34,1
34,31
34,63
34,63
34,1
34,1
34,1
34,31
34,1
34,1
34,1
34,15
34,127
34,1
34,1
34,1
34,15
34,127
34,1
34,127
34,1
34,127
34,1
34,127
34,1
34,63
34,1
34,63
34,1
34,1
34,127
34,1
34,127
34,1
34,1
34,63
34,63
34,127
34,1
34,15
34,127
34,63
34,31
34,31
34,31
34,1023
34,1
34,127
34,1
34,1023
34,1
34,127
34,1
34,127
34,1
34,127
34,1
34,63
34,15
34,1
34,255
34,1
34,1
34,1
34,1
34,63
34,1
34,127
34,1
34,511
34,1
34,63
34,1
34,63
34,1
34,127
34,1
34,7
34,63
34,31
34,127
34,127
34,1
34,1023
34,255
34,1
34,127
34,1
34,1
35,1
35,63
35,63
35,1
35,31
35,127
35,1
35,63
35,1
35,127
35,1
35,31
35,127
35,1
35,1
35,127
35,63
35,127
35,127
35,1
35,1
35,1
35,63
35,1
35,255
35,1
35,15
35,63
35,7
35,127
35,127
35,1
35,127
35,1
35,31
35,127
35,255
35,1
35,127
35,1
35,63
35,1
35,1
35,127
35,127
35,1
35,127
35,1
35,255
35,1
35,63
35,1
35,31
35,1
35,255
35,1
35,63
35,1
35,127
35,15
35,1
35,1
35,1
35,1
35,1
35,63
35,15
35,63
35,255
35,1
35,255
35,127
35,255
35,1
35,1
35,63
35,255
35,1
35,255
35,1
35,63
35,1
35,63
35,3
35,127
35,63
35,31
35,127
35,255
35,1
35,255
35,127
35,31
35,1
35,255
35,63
35,15
35,127
35,63
35,1
35,127
35,127
35,63
35,1
35,127
35,1
35,7
35,63
35,255
35,127
35,1
35,1
35,1
35,1
35,255
35,1
35,127
35,1
35,127
35,15
35,1
35,1
35,255
35,1
35,127
35,1
35,63
35,1
35,63
35,127
35,1023
35,127
35,63
35,1
35,127
35,15
35,1
35,1
35,1
35,31
35,255
35,1
35,1023
35,1
35,63
35,63
35,1
35,1
35,127
35,1
35,31
35,1
35,63
35,63
35,127
35,1
35,1
35,1
35,1
35,31
35,1
35,1
35,255
35,255
35,1
35,3
35,1
35,31
35,127
35,1
35,31
35,3
35,127
35,1
35,1
35,1
35,1
35,1
35,127
35,1
35,1
35,127
35,63
35,1
35,63
35,63
35,1
35,7
35,63
35,7
35,63
35,7
35,63
35,1
35,127
35,1
35,63
35,63
35,31
35,1
35,255
35,1
35,63
35,1
35,31
35,1
35,1
35,1
35,63
35,15
35,31
35,1
35,1
35,63
35,1
35,1
35,15
35,1
35,63
35,63
35,511
35,1
35,1
35,63
35,31
35,1
35,63
35,1
35,127
35,1
35,127
35,1
35,63
35,1
35,255
35,255
35,1
35,15
35,1
35,1
35,1
35,255
35,127
35,1
35,127
35,1
35,1
35,1
35,1
35,1
35,1
35,63
35,15
35,31
35,1
35,127
35,1023
35,1
35,1
35,1
35,1
35,1
35,127
35,63
35,1
35,63
35,7
35,63
35,1
35,63
35,127
35,1
35,127
35,1
35,127
35,1
35,63
35,1
35,63
35,1
35,127
35,31
35,7
35,63
35,127
35,1
35,63
35,31
35,255
35,1
35,1
35,1
35,127
35,1
35,127
35,1
35,63
35,15
35,31
35,1
35,1
35,1
35,127
35,1
35,31
35,1
35,127
35,1
35,63
35,1
35,255
35,255
35,1
35,255
35,1
35,127
35,1
35,15
35,1
35,63
35,255
35,1
35,63
35,7
35,1
35,63
35,127
35,15
35,63
35,127
35,2047
35,1
35,1
35,1
35,1
35,1
35,1
35,1
35,1
35,1
35,511
35,1
35,127
35,1
35,127
35,1
35,127
35,1
35,1
35,63
35,63
35,1
35,63
35,1
35,63
35,1
35,255
35,1
35,127
35,1
35,1
35,255
35,127
35,1
35,31
35,63
35,7
35,127
35,31
35,31
35,31
35,1
35,127
35,1
35,1
35,15
35,7
35,127
35,127
35,1
35,1
35,1
35,127
35,3
35,1
35,127
35,127
35,1
35,1
35,15
35,1
35,1
35,1
35,31
35,63
35,127
35,1
35,1
35,15
35,15
35,255
35,1
35,31
35,7
35,255
35,1
35,63
35,1
35,63
35,1
35,1
35,1
35,63
35,1
35,127
35,1
35,63
35,1
35,63
35,1
35,1
35,1
35,1
35,127
35,1
35,127
35,127
35,63
35,4095
35,1
35,1
35,1
35,1
35,1
35,1
35,1
35,1
35,1
35,1
35,1
35,1023
35,1
35,255
35,255
35,1
35,127
35,1
35,63
35,1
35,63
35,1
35,63
35,1
35,1
35,1
35,1
35,1
35,63
35,1
35,1
35,255
35,1
35,127
35,1
35,255
35,15
35,63
35,1
35,1
35,127
35,127
35,1
35,1
35,1
35,31
35,1
35,1
35,63
35,255
35,127
35,1
35,1
35,63
35,127
35,15
35,255
35,31
35,1
35,3
35,1
35,255
35,1
35,31
35,31
35,63
35,31
35,63
35,7
35,63
35,127
35,1
35,255
35,127
35,1
35,1
35,31
35,127
35,1
35,63
35,1
35,1
35,255
35,1
35,1
35,1
35,1
35,127
35,1
35,63
35,1
35,511
35,1
35,63
35,1
35,127
35,1
35,1
35,1
35,1
35,1
35,255
35,1
35,1
35,15
35,127
35,31
35,63
35,63
35,63
35,63
35,1
35,1
35,1
35,1
35,63
35,15
35,15
35,127
35,31
35,63
35,1023
35,1
35,127
35,1
35,15
35,1
35,127
35,1
35,1
35,7
35,127
35,1
35,1
35,1
35,1
35,1
35,255
35,1
35,255
35,1
35,1
35,127
35,1
35,15
35,127
35,1
35,31
35,1
35,127
35,1
35,255
35,3
35,1
35,63
35,15
35,1
35,255
35,1
35,255
35,1
35,127
35,1
35,1
35,1
35,1
35,127
35,63
35,63
35,127
35,1
35,1
35,1
35,127
35,1
35,127
35,1
35,1
35,63
35,255
35,127
35,1
35,63
35,63
35,15
35,31
35,31
35,127
35,1
35,127
35,1
35,63
35,63
35,63
35,63
35,1
35,15
35,127
35,1
35,63
35,1
35,63
35,1
35,63
35,1
35,15
35,1
35,1
35,1
35,1
35,255
35,1
35,1
35,127
35,1
35,63
35,1
35,63
35,15
35,15
35,31
35,127
35,1
35,1
35,1
35,63
35,1
35,63
35,31
35,31
35,1
35,511
35,1
35,1
35,127
35,1
35,1
